id,date,user,pc,filename,content
F300597,08/28/2026 19:23:00,EMP124,PC-9001,C:/Users/EMP124/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300598,08/28/2026 17:29:00,EMP125,PC-9402,C:/Users/EMP125/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300599,08/28/2026 18:33:00,EMP126,PC-9945,C:/Users/EMP126/Documents/customer_feedback_summary.docx,Routine local document modification and project repository commit.
F300600,08/28/2026 22:38:00,EMP127,PC-1070,C:/Users/EMP127/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300601,08/30/2026 19:30:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/customer_leads_q3_enterprise.csv,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300602,08/30/2026 19:41:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/client_contract_pricing_matrix.xlsx,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300603,08/30/2026 19:17:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/confidential_client_roster.db,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300604,08/31/2026 07:03:00,BBS0039,PC-9436,C:/Backup/Dump/active_directory_ntds.dit,Dumped 850MB database table partition into encrypted tarball archive.
F300605,08/31/2026 07:05:00,BBS0039,PC-9436,C:/Backup/Dump/corporate_payroll_2026.sqlite,Dumped 850MB database table partition into encrypted tarball archive.
F300606,08/31/2026 07:07:00,BBS0039,PC-9436,C:/Backup/Dump/executive_compensation_records.xlsx,Dumped 850MB database table partition into encrypted tarball archive.
F300607,08/31/2026 07:00:00,BBS0039,PC-9436,C:/Backup/Dump/infrastructure_root_keys.kdbx,Dumped 850MB database table partition into encrypted tarball archive.
F300608,08/31/2026 07:06:00,BBS0039,PC-9436,C:/Backup/Dump/master_customer_billing_vault.enc,Dumped 850MB database table partition into encrypted tarball archive.
F300609,08/31/2026 20:51:00,EMP101,PC-1001,C:/Users/EMP101/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300610,08/31/2026 19:39:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/customer_leads_q3_enterprise.csv,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300611,08/31/2026 19:16:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/client_contract_pricing_matrix.xlsx,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300612,08/31/2026 19:17:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/confidential_client_roster.db,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300613,08/31/2026 18:58:00,AAM0658,PC-9923,C:/Users/AAM0658/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300614,09/01/2026 06:58:00,BBS0039,PC-9436,C:/Backup/Dump/active_directory_ntds.dit,Dumped 850MB database table partition into encrypted tarball archive.
F300615,09/01/2026 07:02:00,BBS0039,PC-9436,C:/Backup/Dump/corporate_payroll_2026.sqlite,Dumped 850MB database table partition into encrypted tarball archive.
F300616,09/01/2026 07:05:00,BBS0039,PC-9436,C:/Backup/Dump/executive_compensation_records.xlsx,Dumped 850MB database table partition into encrypted tarball archive.
F300617,09/01/2026 07:06:00,BBS0039,PC-9436,C:/Backup/Dump/infrastructure_root_keys.kdbx,Dumped 850MB database table partition into encrypted tarball archive.
F300618,09/01/2026 07:01:00,BBS0039,PC-9436,C:/Backup/Dump/master_customer_billing_vault.enc,Dumped 850MB database table partition into encrypted tarball archive.
F300619,08/31/2026 22:57:00,EMP102,PC-3012,C:/Users/EMP102/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300620,08/31/2026 21:46:00,EMP103,PC-4105,C:/Users/EMP103/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300621,08/31/2026 20:30:00,EMP104,PC-1102,C:/Users/EMP104/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300622,08/31/2026 22:02:00,EMP105,PC-5001,C:/Users/EMP105/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300623,08/31/2026 21:25:00,EMP106,PC-1088,C:/Users/EMP106/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300624,08/31/2026 20:29:00,EMP107,PC-6110,C:/Users/EMP107/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300625,08/31/2026 18:03:00,EMP108,PC-1044,C:/Users/EMP108/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300626,08/31/2026 23:10:00,EMP109,PC-7020,C:/Users/EMP109/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300627,08/31/2026 20:37:00,EMP110,PC-8005,C:/Users/EMP110/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300628,08/31/2026 18:51:00,EMP111,PC-3099,C:/Users/EMP111/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300629,08/31/2026 20:31:00,EMP112,PC-2490,C:/Users/EMP112/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300630,09/01/2026 00:06:00,EMP113,PC-7045,C:/Users/EMP113/Documents/customer_feedback_summary.docx,Routine local document modification and project repository commit.
F300631,08/31/2026 22:49:00,EMP114,PC-1250,C:/Users/EMP114/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300632,08/31/2026 23:02:00,EMP115,PC-6125,C:/Users/EMP115/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300633,08/31/2026 22:11:00,EMP116,PC-1300,C:/Users/EMP116/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300634,08/31/2026 20:53:00,EMP117,PC-9910,C:/Users/EMP117/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300635,08/31/2026 17:19:00,EMP118,PC-5022,C:/Users/EMP118/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300636,08/31/2026 21:09:00,EMP119,PC-3150,C:/Users/EMP119/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300637,08/31/2026 19:24:00,EMP120,PC-4120,C:/Users/EMP120/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300638,08/31/2026 17:53:00,EMP121,PC-8050,C:/Users/EMP121/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300639,08/31/2026 19:15:00,EMP122,PC-6150,C:/Users/EMP122/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300640,08/31/2026 22:02:00,EMP123,PC-4190,C:/Users/EMP123/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300641,08/31/2026 18:26:00,EMP124,PC-9001,C:/Users/EMP124/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300642,08/31/2026 20:36:00,EMP125,PC-9402,C:/Users/EMP125/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300643,08/31/2026 19:38:00,EMP126,PC-9945,C:/Users/EMP126/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300644,08/31/2026 20:52:00,EMP127,PC-1070,C:/Users/EMP127/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300645,09/01/2026 21:36:00,EMP101,PC-1001,C:/Users/EMP101/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300646,09/01/2026 19:10:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/customer_leads_q3_enterprise.csv,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300647,09/01/2026 19:35:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/client_contract_pricing_matrix.xlsx,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300648,09/01/2026 19:22:00,AAF0535,PC-2408,C:/Users/AAF0535/Downloads/confidential_client_roster.db,"Exported CRM database records containing 2,400 enterprise client contact details and deal sizes."
F300649,09/01/2026 09:37:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/kernel_crypto_module.c,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive kernel_crypto_module.c
F300650,09/01/2026 09:38:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/auth_token_generator.cpp,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive auth_token_generator.cpp
F300651,09/01/2026 09:39:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/defense_telemetry.bin,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive defense_telemetry.bin
F300652,09/01/2026 09:40:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/proprietary_quant_algo.py,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive proprietary_quant_algo.py
F300653,09/01/2026 09:41:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/zero_day_patch_v4.c,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive zero_day_patch_v4.c
F300654,09/01/2026 09:42:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/satellite_uplink_driver.ko,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive satellite_uplink_driver.ko
F300655,09/01/2026 09:43:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/rsa_master_privkey.pem,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive rsa_master_privkey.pem
F300656,09/01/2026 09:44:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/biometric_template_db.dat,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive biometric_template_db.dat
F300657,09/01/2026 09:45:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/embedded_firmware_v2.hex,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive embedded_firmware_v2.hex
F300658,09/01/2026 09:46:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/secret_credentials_vault.json,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive secret_credentials_vault.json
F300659,09/01/2026 09:47:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/firewall_bypass_rule.conf,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive firewall_bypass_rule.conf
F300660,09/01/2026 09:48:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/airgap_bridge.sys,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive airgap_bridge.sys
F300661,09/01/2026 09:49:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/intel_property_core.tar.gz,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive intel_property_core.tar.gz
F300662,09/01/2026 09:50:00,AAM0658,PC-9923,/media/USB_THUMB_DRIVE_A87F/root_authority_ca.crt,[CONFIDENTIAL EXFILTRATION] Copied 4.8MB binary/code payload to external removable drive root_authority_ca.crt
F300663,09/02/2026 07:06:00,BBS0039,PC-9436,C:/Backup/Dump/active_directory_ntds.dit,Dumped 850MB database table partition into encrypted tarball archive.
F300664,09/02/2026 07:00:00,BBS0039,PC-9436,C:/Backup/Dump/corporate_payroll_2026.sqlite,Dumped 850MB database table partition into encrypted tarball archive.
F300665,09/02/2026 07:01:00,BBS0039,PC-9436,C:/Backup/Dump/executive_compensation_records.xlsx,Dumped 850MB database table partition into encrypted tarball archive.
F300666,09/02/2026 07:05:00,BBS0039,PC-9436,C:/Backup/Dump/infrastructure_root_keys.kdbx,Dumped 850MB database table partition into encrypted tarball archive.
F300667,09/02/2026 06:57:00,BBS0039,PC-9436,C:/Backup/Dump/master_customer_billing_vault.enc,Dumped 850MB database table partition into encrypted tarball archive.
F300668,09/01/2026 21:01:00,EMP102,PC-3012,C:/Users/EMP102/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300669,09/01/2026 21:24:00,EMP103,PC-4105,C:/Users/EMP103/Documents/customer_feedback_summary.docx,Routine local document modification and project repository commit.
F300670,09/01/2026 18:00:00,EMP104,PC-1102,C:/Users/EMP104/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300671,09/01/2026 21:51:00,EMP105,PC-5001,C:/Users/EMP105/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300672,09/01/2026 21:27:00,EMP106,PC-1088,C:/Users/EMP106/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300673,09/01/2026 18:52:00,EMP107,PC-6110,C:/Users/EMP107/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300674,09/01/2026 21:33:00,EMP108,PC-1044,C:/Users/EMP108/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300675,09/01/2026 22:25:00,EMP109,PC-7020,C:/Users/EMP109/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300676,09/01/2026 22:09:00,EMP110,PC-8005,C:/Users/EMP110/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300677,09/01/2026 22:36:00,EMP111,PC-3099,C:/Users/EMP111/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300678,09/01/2026 20:48:00,EMP112,PC-2490,C:/Users/EMP112/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300679,09/01/2026 22:06:00,EMP113,PC-7045,C:/Users/EMP113/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300680,09/01/2026 17:53:00,EMP114,PC-1250,C:/Users/EMP114/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300681,09/01/2026 22:21:00,EMP115,PC-6125,C:/Users/EMP115/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300682,09/01/2026 21:42:00,EMP116,PC-1300,C:/Users/EMP116/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300683,09/01/2026 17:46:00,EMP117,PC-9910,C:/Users/EMP117/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300684,09/01/2026 22:18:00,EMP118,PC-5022,C:/Users/EMP118/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300685,09/01/2026 17:45:00,EMP119,PC-3150,C:/Users/EMP119/Documents/weekly_status_report.pdf,Routine local document modification and project repository commit.
F300686,09/01/2026 17:45:00,EMP120,PC-4120,C:/Users/EMP120/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300687,09/01/2026 23:26:00,EMP121,PC-8050,C:/Users/EMP121/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300688,09/01/2026 22:08:00,EMP122,PC-6150,C:/Users/EMP122/Documents/sprint_retro_notes.docx,Routine local document modification and project repository commit.
F300689,09/01/2026 22:36:00,EMP123,PC-4190,C:/Users/EMP123/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300690,09/01/2026 19:49:00,EMP124,PC-9001,C:/Users/EMP124/Documents/unit_test_coverage.py,Routine local document modification and project repository commit.
F300691,09/01/2026 18:28:00,EMP125,PC-9402,C:/Users/EMP125/Documents/customer_feedback_summary.docx,Routine local document modification and project repository commit.
F300692,09/01/2026 18:27:00,EMP126,PC-9945,C:/Users/EMP126/Documents/feature_spec_draft.md,Routine local document modification and project repository commit.
F300693,09/01/2026 21:52:00,EMP127,PC-1070,C:/Users/EMP127/Documents/customer_feedback_summary.docx,Routine local document modification and project repository commit.
